path,category,size_bytes,proposed_action,confidence,reason
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/final_dev/,CANONICAL_ACTIVE,511998,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/final_dev/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,511998,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/final_dev/llm/iv_prefilter/,CANONICAL_ACTIVE,368395,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_1/,REQUIRED_PENDING_ANALYSIS_INPUT,495367,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_1/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,495367,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_1/llm/iv_prefilter/,CANONICAL_ACTIVE,357445,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_2/,REQUIRED_PENDING_ANALYSIS_INPUT,499842,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_2/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,499842,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_2/llm/iv_prefilter/,CANONICAL_ACTIVE,362686,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_3/,REQUIRED_PENDING_ANALYSIS_INPUT,500831,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_3/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,500831,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_3/llm/iv_prefilter/,CANONICAL_ACTIVE,363056,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_4/,REQUIRED_PENDING_ANALYSIS_INPUT,497682,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_4/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,497682,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_4/llm/iv_prefilter/,CANONICAL_ACTIVE,363811,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_5/,REQUIRED_PENDING_ANALYSIS_INPUT,504671,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_5/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,504671,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_5/llm/iv_prefilter/,CANONICAL_ACTIVE,364217,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/models/,CANONICAL_ACTIVE,31864,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/results/,CANONICAL_ACTIVE,7118404,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/selected_feature_sets/,REQUIRED_PENDING_ANALYSIS_INPUT,13525,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/,REQUIRED_PENDING_ANALYSIS_INPUT,11515114,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/,REQUIRED_PENDING_ANALYSIS_INPUT,11515114,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/feature_rankings/,CANONICAL_ACTIVE,467020,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/features/,CANONICAL_ACTIVE,517840,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/,REQUIRED_PENDING_ANALYSIS_INPUT,3009075,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/,CANONICAL_ACTIVE,505938,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,504948,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/llm/iv_prefilter/,CANONICAL_ACTIVE,368395,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/final_dev/statistical/,CANONICAL_ACTIVE,990,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/,REQUIRED_PENDING_ANALYSIS_INPUT,494302,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,492948,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/iv_prefilter/,CANONICAL_ACTIVE,357445,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/statistical/,CANONICAL_ACTIVE,1354,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/,REQUIRED_PENDING_ANALYSIS_INPUT,499679,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,498405,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/llm/iv_prefilter/,CANONICAL_ACTIVE,362686,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_2/statistical/,CANONICAL_ACTIVE,1274,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/,REQUIRED_PENDING_ANALYSIS_INPUT,501157,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,500196,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/iv_prefilter/,CANONICAL_ACTIVE,363056,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/statistical/,CANONICAL_ACTIVE,961,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/,REQUIRED_PENDING_ANALYSIS_INPUT,502463,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,501411,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/iv_prefilter/,CANONICAL_ACTIVE,363811,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/statistical/,CANONICAL_ACTIVE,1052,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/,REQUIRED_PENDING_ANALYSIS_INPUT,505536,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,504483,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/llm/iv_prefilter/,CANONICAL_ACTIVE,364217,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_5/statistical/,CANONICAL_ACTIVE,1053,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/models/,CANONICAL_ACTIVE,243736,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/results/,CANONICAL_ACTIVE,7114863,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/selected_feature_sets/,REQUIRED_PENDING_ANALYSIS_INPUT,11428,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/,REQUIRED_PENDING_ANALYSIS_INPUT,11123986,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/,REQUIRED_PENDING_ANALYSIS_INPUT,11123986,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/feature_rankings/,CANONICAL_ACTIVE,473715,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/features/,CANONICAL_ACTIVE,483717,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/,REQUIRED_PENDING_ANALYSIS_INPUT,3003730,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/final_dev/,CANONICAL_ACTIVE,509291,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/final_dev/iv_prefilter/,CANONICAL_ACTIVE,368395,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_1/,REQUIRED_PENDING_ANALYSIS_INPUT,494050,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_1/iv_prefilter/,CANONICAL_ACTIVE,357445,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_2/,REQUIRED_PENDING_ANALYSIS_INPUT,499580,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_2/iv_prefilter/,CANONICAL_ACTIVE,362686,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_3/,REQUIRED_PENDING_ANALYSIS_INPUT,499058,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_3/iv_prefilter/,CANONICAL_ACTIVE,363056,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_4/,REQUIRED_PENDING_ANALYSIS_INPUT,496982,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_4/iv_prefilter/,CANONICAL_ACTIVE,363811,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_5/,REQUIRED_PENDING_ANALYSIS_INPUT,504769,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_5/iv_prefilter/,CANONICAL_ACTIVE,364217,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/models/,CANONICAL_ACTIVE,21338,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/results/,CANONICAL_ACTIVE,7117344,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/selected_feature_sets/,REQUIRED_PENDING_ANALYSIS_INPUT,7843,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/,CANONICAL_ACTIVE,30021174,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069/,CANONICAL_ACTIVE,7371343,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069/features/,CANONICAL_ACTIVE,13666,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069/models/,CANONICAL_ACTIVE,244752,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069/results/,CANONICAL_ACTIVE,7086534,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_boruta_a5cb18c42069/selected_feature_sets/,REQUIRED_PENDING_ANALYSIS_INPUT,11712,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/,CANONICAL_ACTIVE,7858774,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/features/,CANONICAL_ACTIVE,13041,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/,REQUIRED_PENDING_ANALYSIS_INPUT,756153,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/final_dev/,CANONICAL_ACTIVE,130429,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/fold_1/,REQUIRED_PENDING_ANALYSIS_INPUT,124748,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/fold_2/,REQUIRED_PENDING_ANALYSIS_INPUT,125199,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/fold_3/,REQUIRED_PENDING_ANALYSIS_INPUT,125259,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/fold_4/,REQUIRED_PENDING_ANALYSIS_INPUT,125265,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/llm_responses/fold_5/,REQUIRED_PENDING_ANALYSIS_INPUT,125253,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/models/,CANONICAL_ACTIVE,19219,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/results/,CANONICAL_ACTIVE,7046418,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_domain_rule_baseline_97d75bbd34ef/selected_feature_sets/,REQUIRED_PENDING_ANALYSIS_INPUT,11890,KEEP,HIGH,"potential input to significance, drift, or LLM-cost analysis"
results/lendingclub_v2/lr/statistical/lr_statistical_mrmr_c30cd6aff377/,CANONICAL_ACTIVE,7425372,KEEP,HIGH,valid baseline family retained by the central registry
results/lendingclub_v2/lr/statistical/lr_statistical_mrmr_c30cd6aff377/features/,CANONICAL_ACTIVE,14419,KEEP,HIGH,valid baseline family retained by the central registry
